id,link,view,updated,title,seller_type,price,currency,description,category,flat_number,area,room_count,documents,is_repair
Elanın nömrəsi: 3579093,https://bina.az/items/3579093,"Yeniləndi: Dünən 10:26 ,Baxışların sayı: 359",Yeniləndi: Dünən 10:26 ,"Satılır 2 otaqlı köhnə tikili 50 m², 9-cu mikrorayon q.",vasitəçi (agent),110 000,AZN,Binəqədi rayonu 9 cu mikrayonda Mir Cəlal kücəsində 9 mərtəbəli binanın 1 ci mərtəbəsində 1 otaqdan 2 otaqa düzəlmə sahəsi 60 kvm olan yaxşı təmirli mənzil satılır.,Köhnə tikili,1 / 9,50 m²,2,var,var
Elanın nömrəsi: 3650434,https://bina.az/items/3650434,"Yeniləndi: Dünən 09:38 ,Baxışların sayı: 260",Yeniləndi: Dünən 09:38 ,"Satılır 3 otaqlı köhnə tikili 100 m², İçəri Şəhər m.",vasitəçi (agent),450 000,AZN,"S A T I L I R
,Ünvan :Sebail rayonu, Nizami kucesi ,Xeqani ticaret merkezinin yani 
,• Növ : Köhnə tikili
,• Mərtəbə :2/6
,• Otaq : 3
,• Sahə : 100m²
,• Təmir : Təmirli
,• Sənəd : Çıxarış (Kupça)
,• Qiymət : 450.000 ₼
,Qeyd : Liftli bina ",Köhnə tikili,2 / 6,100 m²,3,var,var
Elanın nömrəsi: 3256885,https://bina.az/items/3256885,"Yeniləndi: Dünən 09:39 ,Baxışların sayı: 1111",Yeniləndi: Dünən 09:39 ,"Satılır 4 otaqlı köhnə tikili 80 m², Sahil m.",vasitəçi (agent),250 000,AZN,"S A T I L I R
, Ünvan :Səbail rayonu,Xəqani küçəsi 
,• Növ : Köhnə tikili 
,• Mərtəbə :1/5 
,• Otaq : 2 otaqdan 4 oyaga duzelme 
,• Sahə : 80m² 
,• Təmir : Təmirli 
,• Sənəd : Çıxarış (Kupça) 
,• Qiymət : 250.000 ₼",Köhnə tikili,1 / 5,80 m²,4,var,var
Elanın nömrəsi: 3742213,https://bina.az/items/3742213,"Yeniləndi: Dünən 10:29 ,Baxışların sayı: 770",Yeniləndi: Dünən 10:29 ,"Satılır 2 otaqlı köhnə tikili 50 m², Qara Qarayev m.",vasitəçi (agent),113 000,AZN,"Q.Qarayev metrosuna piyada 2-3 deqiqelik yol  145 ve 238 nomreli mekteblerin yaninda Abad heyetde 5 mertebeli das binanin 3-cu mertebesinde 2 otaqli menzil satilir.Qaz,su,isiq daimidir.Yerlesmesine gore elverisli erazidedir.Etrafinda metro,mekteb,market avtobus dayanacaqi ve s yerlesir.Alib kiraye vermek ucun ideal teklifdir.Elave melumat ucun zeng edin.Ofis xidmet haqqi 1 faiz.",Köhnə tikili,3 / 5,50 m²,2,var,var
Elanın nömrəsi: 2563841,https://bina.az/items/2563841,"Yeniləndi: Dünən 09:49 ,Baxışların sayı: 1697",Yeniləndi: Dünən 09:49 ,"Satılır 3 otaqlı köhnə tikili 90 m², Sahil m.",vasitəçi (agent),295 000,AZN,"Şəhərin tam mərkəzində!
,Azadlıq prospekti və Xaqani küçəsinin kəsişməsində, Hilton Hotel, Absheron Hotel, Landmark Hotel, Hökümət evi və 160 nömrəli məktəbinin yanında. Bulvarla 3 dəqiqə yaxınlığında. Bravo marketin üstündə 3 cü mərtəbəsində 3 otaqli mənzil satilir.Qaz, su, işıq: daimi var.LİFT VAR.
,Butun sənədlər qaydasindadir.
",Köhnə tikili,3 / 10,90 m²,3,var,
Elanın nömrəsi: 3619794,https://bina.az/items/3619794,"Yeniləndi: Dünən 09:49 ,Baxışların sayı: 1912",Yeniləndi: Dünən 09:49 ,"Satılır 3 otaqlı köhnə tikili 70 m², İnşaatçılar m.",vasitəçi (agent),127 000,AZN,"TƏCİLİ SATILIR!!!,Yasamal Rayonu İnşaatçılar metrosu yaxınlığında İran klinikasının arxasında Qanuni 3 Otaqlı Xruşovka layihəli mənzil satılır.,KUPÇA VAR.,XİDMƏT HAQQI 1% ALICI TƏRƏFDƏN.",Köhnə tikili,5 / 5,70 m²,3,var,var
Elanın nömrəsi: 3711165,https://bina.az/items/3711165,"Yeniləndi: Dünən 09:39 ,Baxışların sayı: 649",Yeniləndi: Dünən 09:39 ,"Satılır 2 otaqlı köhnə tikili 45 m², 8-ci mikrorayon q.",vasitəçi (agent),116 000,AZN,"Azadliq prospekti ile Naxcivani kucesinin kesiwmesinde,Baku Elektroniksin yani,Cox Elveriwli erazide yerlewen 9 mertebeli leninqrad layiheli binada 2 otaga duzelme Ela temirli menzil satilir..temirden sonra yawayiw olmayib..wekiller menzile aiddir..Ipotekaya yararlidir..Senedler alqi satqiya hazirdir..istenilen vaxt baxmag olar ..Qiymetde razilawmag olar..Elave melumat ucun zwng edin
,Bawqa menzillerde var..ofis pulu 1 faiz.",Köhnə tikili,8 / 9,45 m²,2,var,
Elanın nömrəsi: 3865319,https://bina.az/items/3865319,"Yeniləndi: Dünən 09:51 ,Baxışların sayı: 65",Yeniləndi: Dünən 09:51 ,"Satılır 2 otaqlı köhnə tikili 65 m², 28 May m.",vasitəçi (agent),210 000,AZN,"Şəhərin mərkəzində ,Hökümət evinin yanında Ü.Hacıbəyov küçəsində 9 mərtəli Spes layihəli binanın 5-ci mərtəbəsində 2 otaqlı mənzil satılır.Mənzildən Dəniz kənarı parka gozəl mənzərə açılır.Binanın Lifti yenilənib .",Köhnə tikili,5 / 9,65 m²,2,var,var
Elanın nömrəsi: 3865310,https://bina.az/items/3865310,"Yeniləndi: Dünən 09:42 ,Baxışların sayı: 85",Yeniləndi: Dünən 09:42 ,"Satılır 4 otaqlı köhnə tikili 95 m², Azadlıq Prospekti m.",mülkiyyətçi,190 000,AZN,Продаю с мебелью,Köhnə tikili,9 / 9,95 m²,4,var,var
Elanın nömrəsi: 3799069,https://bina.az/items/3799069,"Yeniləndi: Dünən 09:47 ,Baxışların sayı: 1580",Yeniləndi: Dünən 09:47 ,"Satılır 3 otaqlı köhnə tikili 100.8 m², Neftçilər m.",mülkiyyətçi,178 000,AZN,Mənzil 4 otaqdan 3 otağa düzelmişdir.Eşyalı satılır.250 nomreli mektebin ve 264 sayli bagcanin yaninda yerleshir.Lift yenidir.Xalqlar ve Neftciler metrosuna yaxin.,Köhnə tikili,6 / 9,100.8 m²,3,var,var
Elanın nömrəsi: 3836980,https://bina.az/items/3836980,"Yeniləndi: Dünən 09:53 ,Baxışların sayı: 262",Yeniləndi: Dünən 09:53 ,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli m.",vasitəçi (agent),98 500,AZN,"Neopol dairəsində yerləşir, kiyev layihəli, orta blok, döşəmə taxta laklı, qapılar və pəncərələr dəyişilib, h/t kafelli, mətbəx böyüdülüb, mətbəx mebeli, arxada bagçası da var, boş mənzil, açar ofisdə, təcili satılır",Köhnə tikili,1 / 9,60 m²,2,var,var
Elanın nömrəsi: 3865317,https://bina.az/items/3865317,"Yeniləndi: Dünən 09:50 ,Baxışların sayı: 86",Yeniləndi: Dünən 09:50 ,"Satılır 3 otaqlı köhnə tikili 61 m², Gənclik m.",vasitəçi (agent),165 000,AZN,"genclikde 4 mertebeli binanin2 ci mertebesinde 3 otaq fransuz lahiyeli binada tecili olaraq ela temirli menzil satilir gozel sakit mehle ,pol mazayka parket balkona kimi san qovwaq ayri yelceken real qiymete satilir daniwiq yeri belke cuzi ola biler bele menzil demek olarki genclikde yoxdur bu qiymete wekiller menzile aid xaiw olunur real muwteri narahat etsin yalniz ciddi muwteri narahat etsin sag olasiz.",Köhnə tikili,2 / 4,61 m²,3,var,var
Elanın nömrəsi: 3723762,https://bina.az/items/3723762,"Yeniləndi: Dünən 09:59 ,Baxışların sayı: 334",Yeniləndi: Dünən 09:59 ,"Satılır 1 otaqlı köhnə tikili 33 m², İçəri Şəhər m.",vasitəçi (agent),112 000,AZN,"YASAMAL rayonu.MİKAYIL MÜŞVİQ praspekti.20-nömrəli məktəbin Fövqalada hallar nəzirliyin yaxın. XURŞOFQA PRAYEKT. 5 mərtəbəli binanın 2-ci mərtəbəsində 1 otaqa əla remot remotu yüksək və kefiyətli matryallardan istifadə olunub. Yaxnlqda 20- nömrəli orta məktəb Hüseyin Cavid bagı, Metro Elimlər Akademiyası və sayr. Yaxınlqda super market, uşaq baxçası ,polikilinika ,orta məktəb.",Köhnə tikili,2 / 5,33 m²,1,var,var
Elanın nömrəsi: 3531067,https://bina.az/items/3531067,"Yeniləndi: Dünən 09:54 ,Baxışların sayı: 3045",Yeniləndi: Dünən 09:54 ,"Satılır 3 otaqlı köhnə tikili 67.5 m², Mərdəkan q.",mülkiyyətçi,116 000,AZN,"MƏTNİ DİQQƏTLƏ OXUMAMİŞ XAİŞ OLUNUR ZƏNG OLUNMASIN . MAKLERLƏR NARAHAT ETMƏSİN ! ! !  Mərdəkan qəsəbində yeni (0 dan təmir) olunmuş təmirli bütün ev isti poldu .Döşeme istilik sistemi kombi İmmergas eolo muthos . Su çəni ayrica gidrafon motor qoyub Espa. Mətbəx mebeli qapilar plintuslar Mdf -dən yiğılıb .YALNIZ  MƏTBƏX MEBELİ və DƏHLİZDƏ YIĞILMIŞ QARDEROB  ŞKAF qalacaq. (TEXNİKASIZ satılır) Kranlar firma Ecadan qoyulub bu ərazidə bu şəraitdə ikinci ev yoxdu .Şəxsi yaşayiş üçün təmir olunub TƏMİRDƏN SONRA YAŞAYIŞ OLMAYIB .Qeydiyyatda hec kim yoxdu .Senedlər qaydasındadı .Pul lazim olduğu üçün satılır. 
,YALNIZ REAL ALICILAR ZƏNG VURSUN QİYMET QANE ETMİYENLER ZƏNG VURMASİN ! QIYMƏT SONDU ",Köhnə tikili,4 / 5,67.5 m²,3,var,var
Elanın nömrəsi: 3865329,https://bina.az/items/3865329,"Yeniləndi: Dünən 10:07 ,Baxışların sayı: 93",Yeniləndi: Dünən 10:07 ,"Satılır 2 otaqlı köhnə tikili 50 m², 8 Noyabr m.",mülkiyyətçi,96 000,AZN,"Tecili satilir real musteriye endirim olacag etrafinda mekteb bagca bazar polikilinika  
,Ecemi metrosuna 2 deyqalig yol ",Köhnə tikili,1 / 5,50 m²,2,var,yoxdur
Elanın nömrəsi: 3865326,https://bina.az/items/3865326,"Yeniləndi: Dünən 09:56 ,Baxışların sayı: 103",Yeniləndi: Dünən 09:56 ,"Satılır 2 otaqlı köhnə tikili 40 m², Azadlıq Prospekti m.",vasitəçi (agent),100 000,AZN,8mkr abadlawmıw heyet qarşısı park olan bına 9/9mertebesı 1otaq 2otaqa duzelmıw lelinqrat lahıyesı normal temır menzıl tam ewyalı satılır bına dövlet terefınnen üzdenib üstü çardaq hazırda evde 400manata kireçı var senet Çıxarış ısdılık kombi,Köhnə tikili,9 / 9,40 m²,2,var,var
Elanın nömrəsi: 3865332,https://bina.az/items/3865332,"Yeniləndi: Dünən 10:01 ,Baxışların sayı: 145",Yeniləndi: Dünən 10:01 ,"Satılır 1 otaqlı köhnə tikili 45 m², İnşaatçılar m.",vasitəçi (agent),75 900,AZN,"TƏCİLİ DÜŞMƏ QİYMƏTƏ DƏYƏRİNDƏN AŞAQI, İPOTEKAYA YARARLI,  MƏNZİL  TƏCİLİ SATILIR TƏLƏSİN....!!!!,LENİNQRAD  LAYİHƏLİ QAZLI + KUPÇALI 1  OTAQLI  MƏNZİL TƏCİLİ SATILIR....!!!,Yeni Yasamalda  9 Mərtəbəli Binanın 1 ci Mərtəbəsində Ümumi Sahəsi 45 kv Olan 1 Otaqlı Mənzil Satışa Çıxdı. Bu Qiymətə ikinci Belə bir Mənzil O Ərazidə Yoxdur. Kirayə Vermək Üçün İdeal Variantdir.....!!!! Əlavə Suallar üçün Əlaqə Saxlaya Bilərsiniz. TƏLƏSİN.....
,Address : Yeni Yasamal Qəsəbəsi 
,Mənzilə Sahib Olmaq Üçün Əlaqə Saxlaya Bilərsiniz.",Köhnə tikili,1 / 9,45 m²,1,var,var
Elanın nömrəsi: 3865339,https://bina.az/items/3865339,"Yeniləndi: Dünən 14:26 ,Baxışların sayı: 51",Yeniləndi: Dünən 14:26 ,"Satılır 3 otaqlı köhnə tikili 70 m², Əhmədli q.",vasitəçi (agent),132 000,AZN,"Neopol dairəsində yerləşir, kiyev layihəli, orta blok, döşəmə parket, orta təmirli mənzil, h/t kafelli, mətbəx mebeli, təcili satılır",Köhnə tikili,5 / 9,70 m²,3,var,var
Elanın nömrəsi: 3578578,https://bina.az/items/3578578,"Yeniləndi: Dünən 09:57 ,Baxışların sayı: 436",Yeniləndi: Dünən 09:57 ,"Satılır 4 otaqlı köhnə tikili 64 m², Avtovağzal m.",vasitəçi (agent),170 000,AZN,Binəqədi rayonu 9 cu mikrayonda SafeStoren yaxınlığında 9 mərtəbəli binanın 6 cı mərtəbəsində sahəsi 64 kvm olan orta təmirli mənzil satılır.,Köhnə tikili,6 / 9,64 m²,4,var,var
Elanın nömrəsi: 3865215,https://bina.az/items/3865215,"Yeniləndi: Dünən 00:23 ,Baxışların sayı: 79",Yeniləndi: Dünən 00:23 ,"Satılır 3 otaqlı köhnə tikili 62 m², Qara Qarayev m.",vasitəçi (agent),170 000,AZN,"_______S A T l L I R______
,━══════╗◊╔══════━
,Hörmətli alıcılar !!!
,🔹️Qara Qarayev m/s
,🔹️Axundov layihəsi
,🔹️Mərtəbə 4/4
,🔹️Qanuni 3 otaq
,🔹️Tam əşyalı
,🔹️Mənzilin sahəsi 62 m2
,🔹️Çıxarış
,🔹️Qiymət: 170.000 Azn
,🔹️Real müştəriyə endirim olunacaq!
,🔹️Xidmət haqqı - 1%
,━══════╗◊╔══════━",Köhnə tikili,4 / 4,62 m²,3,var,var
Elanın nömrəsi: 3865216,https://bina.az/items/3865216,"Yeniləndi: Dünən 00:25 ,Baxışların sayı: 95",Yeniləndi: Dünən 00:25 ,"Satılır 2 otaqlı köhnə tikili 50 m², Qara Qarayev m.",vasitəçi (agent),130 000,AZN,"_______S A T l L I R______
,━══════╗◊╔══════━
,Hörmətli alıcılar !!!
,🔹️Qara Qarayev m/s
,🔹️Xruşov layihəsi
,🔹️Mərtəbə 5/5
,🔹️Qanuni 2 otaq
,🔹️Mənzilin sahəsi 50 m2
,🔹️Çıxarış
,🔹️Qiymət: 130.000 Azn
,🔹️Real müştəriyə endirim olunacaq!
,🔹️Xidmət haqqı - 1%
,━══════╗◊╔══════━",Köhnə tikili,5 / 5,50 m²,2,var,var
Elanın nömrəsi: 3865203,https://bina.az/items/3865203,"Yeniləndi: Dünən 00:02 ,Baxışların sayı: 142",Yeniləndi: Dünən 00:02 ,"Satılır 2 otaqlı köhnə tikili 45 m², Memar Əcəmi m.",mülkiyyətçi,97 000,AZN,"Şamaxinka adlanan yerdə,Asif Məhərrəmov küçəsində 5/5 mərtəbə,orta blok,orta təmirli evdir.Kombi,su çəni,kondisioneri var.Qiymətə əşya daxildir.Hal-hazırda 350 manata kirayə verilib.Öz evimdir.Zəhmət olmasa vasitəçilər narahat etməsin.",Köhnə tikili,5 / 5,45 m²,2,var,
Elanın nömrəsi: 3865211,https://bina.az/items/3865211,"Yeniləndi: Dünən 00:17 ,Baxışların sayı: 138",Yeniləndi: Dünən 00:17 ,"Satılır 2 otaqlı köhnə tikili 75 m², 9-cu mikrorayon q.",mülkiyyətçi,150 000,AZN,Giymetde razilawmag mumkundur,Köhnə tikili,2 / 5,75 m²,2,var,var
Elanın nömrəsi: 3509632,https://bina.az/items/3509632,"Yeniləndi: Dünən 10:01 ,Baxışların sayı: 392",Yeniləndi: Dünən 10:01 ,"Satılır 2 otaqlı köhnə tikili 60 m², Yasamal r.",vasitəçi (agent),125 000,AZN,"Bina 77 nomreli avtobusun son dayanacaginda yerlesir .Radnoy 2 otaqlıdır.Iki terefe baxisi var menzilin yelçekendir, biri şehere digeri Xocesen dağına baxır pencerelerin.Hamam ve Tualet ayrıdır.Yer əla növ işləməli parketdi.Eşyaların hamısı evde qalacaq yeni ki qiymete daxildir.Hazırda kirayişin qalır daimi gelir getiren ev olub.",Köhnə tikili,8 / 9,60 m²,2,var,var
Elanın nömrəsi: 3848135,https://bina.az/items/3848135,"Yeniləndi: Dünən 01:21 ,Baxışların sayı: 241",Yeniləndi: Dünən 01:21 ,"Satılır 2 otaqlı köhnə tikili 45 m², 28 May m.",vasitəçi (agent),135 000,AZN,"Nasimi rayonu. Semed Vurgun bagin yani. 28-May metrosuna yaxin.
,Binanin dam ortuyu Cardakdir !
,2-otagli menzildir. Sahasi 45 kvm. 5/5 mertebesidir. Balkonu merkezi kuceye baxir. Menzil wekilde gorunduyu kimidir. Butun mebelleri qariwig satilir. Hal-hazirda menzil uzun muddetli arendadadir Aile qalir. ayligi - 500 man. Senedleri hamisi qaydasindadir. Qeydiyyatdada hec kim yoxdur !",Köhnə tikili,5 / 5,45 m²,2,var,var
Elanın nömrəsi: 3865226,https://bina.az/items/3865226,"Yeniləndi: Dünən 01:00 ,Baxışların sayı: 112",Yeniləndi: Dünən 01:00 ,"Satılır 2 otaqlı köhnə tikili 57 m², Hövsan q.",vasitəçi (agent),80 000,AZN,Hovsan Qesebesi Kanecnide 9 mertebeli binanin 2 ci mertebesinde yaxsi temirli 2 otaqli menzil satilir.menzil orta blokda yerlesir.menzil skvaznoydur.istilik sistemi merkezidir.Qazi Suyu Isigi Lifti daimdir.Real alicilar narahat elesin,Köhnə tikili,2 / 9,57 m²,2,var,var
Elanın nömrəsi: 3831478,https://bina.az/items/3831478,"Yeniləndi: Dünən 01:21 ,Baxışların sayı: 834",Yeniləndi: Dünən 01:21 ,"Satılır 4 otaqlı köhnə tikili 70 m², Nizami m.",vasitəçi (agent),105 000,AZN,"COX COX TECİLİ SATİLİR!!! IKI EV BIR EVIN QIYMETINE!!!TARQOVUDA!!! Şəhərin mərkəzində Nizami, 28 may m/s yaxın Azdramanın 5 mərtəbənin ,Mothercarenin Təzəpir Məscidinə yaxın Xanım Fatmeyi Zəhra məscidinin sırasında Italiyanka tipli bina  2 mərtəbəli binanın 2-ci mərtəbədə yerləşən 3+1 otaqlı mənzil satılır.Söküntüyə gedecek ərazidir .
,.Şəhərin mərkəzi olduğu üçün söküntüyə getdikdə minimum 2500 azndən pul,bina tikiləsi olsada mənzil veriləcək. Hündür tavanlar.Yatırım baxımınan və kirayə vermək ücün ideal təklif.Yaxınlıqda bütün vacib infrastruktur obyektler mövcutdur .
,OFİS HAQQI 1%
",Köhnə tikili,2 / 2,70 m²,4,var,var
Elanın nömrəsi: 3813231,https://bina.az/items/3813231,"Yeniləndi: Dünən 01:21 ,Baxışların sayı: 288",Yeniləndi: Dünən 01:21 ,"Satılır 4 otaqlı köhnə tikili 95 m², Nəsimi r.",vasitəçi (agent),215 000,AZN,"Salam doslar 3 otaqdan 4 otaga duzelen ev Amerika səfirliyinin yanında mənzilimiz satışa çıxıb. Evdə gördüyünüz bütün əşyalar qalacaq soyuducu, paltar yuyan, televizordan başqa. Evin hündür geniş işıqlı otaqları var. Real alıcıya endirim olacaq.",Köhnə tikili,4 / 4,95 m²,4,var,var
Elanın nömrəsi: 3840664,https://bina.az/items/3840664,"Yeniləndi: Dünən 04:39 ,Baxışların sayı: 247",Yeniləndi: Dünən 04:39 ,"Satılır 3 otaqlı köhnə tikili 56 m², Nəsimi m.",vasitəçi (agent),125 000,AZN,"5/5-i, 2den 3otaqlıya düzəlmə ev, əşyaları ilə bir satılır. Evdə alman istehsalı kombi və birbaşa çəkilmiş mərkəzi istilik sistemi var. Su, işıq, qaz daimidir. Koridor və sanitar qovşağı (alman istehsalı xəttlərlə) mərkəzi isitmə sistemi ilə qızdırılan isti poldur. 2kondisioner, soyuducu,paltaryuyan,qaz peçi və aspirator var. Mətbəxi, yataq otağı və qonaq otağı mebellidir. Evin bütün qapıları hündür, özəl yığılmış maşın boyalıdır. Otaqların döşəməsi parketdir. Yaxınlıqda Nəsimi metrosu, 26,79,205 N-li avtobus dayanacaqları, bağça, 246 N-li məktəb, marketlər, aptek - hər cür infrastruktur mövcuddur. Sakit, yaşıl, maşın saxlamağa geniş məhləsi var. Mebel ve aksesuarlarla qiymet 130.000AZN. ",Köhnə tikili,5 / 5,56 m²,3,var,var
Elanın nömrəsi: 3809324,https://bina.az/items/3809324,"Yeniləndi: Dünən 08:54 ,Baxışların sayı: 246",Yeniləndi: Dünən 08:54 ,"Satılır 2 otaqlı köhnə tikili 60 m², Neftçilər m.",vasitəçi (agent),95 000,AZN,"XİDMƏT HAQQI 1% ALICI TƏRƏFDƏN.,Nizami Rayonu Rüstəm Rüstəmov küçəsi Xəzər Universiteti yaxınlığında 2 Otaqlı mənzil satılır.,Sənədlər qaydasındadır.Kupça var.",Köhnə tikili,5 / 5,60 m²,2,var,var
Elanın nömrəsi: 3861748,https://bina.az/items/3861748,"Yeniləndi: Dünən 08:39 ,Baxışların sayı: 257",Yeniləndi: Dünən 08:39 ,"Satılır 2 otaqlı köhnə tikili 65 m², Əhmədli m.",vasitəçi (agent),124 500,AZN,"TƏCİLİ SATILIR=Xətai rayonu,Bakı kinoteatrının yanı,Sarayevo küçəsindəki,9_mərtəbəli binanın,8_ci mərtəbəsindəki,2_otaq satılır,orta blok,əla təmir,təmirdən sonra 2 ay yaşayış olub,metroya çox yaxın,qeydiyyat boş,=Kupçalıdır=..",Köhnə tikili,8 / 9,65 m²,2,var,var
Elanın nömrəsi: 3839846,https://bina.az/items/3839846,"Yeniləndi: Dünən 08:38 ,Baxışların sayı: 1047",Yeniləndi: Dünən 08:38 ,"Satılır 2 otaqlı köhnə tikili 65 m², Köhnə Günəşli q.",vasitəçi (agent),85 000,AZN,"Xətai rayonu,Mehmandarov  küçəsi,Köhnə Günəşli,Elektrik yarımstansiyasının yanı,9_mərtəbənin,9_cu mərtəbəsindəki,2_otaqlı mənzil satılır,bir divarı küncə düşür,şəkildəki kimi təmiri var,kosmetik təmirə ehtiyacı vardır,əşyalı satılır,Leninqrad lahiyəli binadır,kondisoner,mətbəx mebeli var,metroya 4 dayanacaqdır,marşurutlar binanın yanından keçir,məktəb baxça yanında,su,qaz,işıq,lift daimi vardır,sənəd=KUPÇA=...",Köhnə tikili,9 / 9,65 m²,2,var,var
Elanın nömrəsi: 3865234,https://bina.az/items/3865234,"Yeniləndi: Dünən 09:01 ,Baxışların sayı: 89",Yeniləndi: Dünən 09:01 ,"Satılır 2 otaqlı köhnə tikili 60 m², Yeni Günəşli q.",mülkiyyətçi,107 000,AZN,Yeni Guneslinin merkezinde Vmassiv Fatmehi Zehra mecidi 278 sayli orta mektebin yanida Tam temirli 9/4 lelinqrad lahiyeli yel ceken ev satilir. Istilik sistemi konbidir yer isti poldur elave merkezi istlik sistemide movcudur. Hal hazirda evde yasyis yoxdur ona gorde alqi satqi gunu tehvil verilecek. Etrafli melumumat ucun elaqe saxlaya bilersiz. Ipotekaya yaralidir.xalqlar  metrosu ve ehmedli metosuna 8 deq mesafededir. 50 36 104 55 64 nomreli avtobuslar binanin qarsisindan kecir,Köhnə tikili,4 / 9,60 m²,2,var,var
Elanın nömrəsi: 3865242,https://bina.az/items/3865242,"Yeniləndi: Dünən 10:46 ,Baxışların sayı: 64",Yeniləndi: Dünən 10:46 ,"Satılır 2 otaqlı köhnə tikili 55 m², 7-ci mikrorayon q.",vasitəçi (agent),101 000,AZN,"TECILI SATILIR ,7 mkr Abay kunanbayev kucesinde yerleshen 5 mertebeli binanin 3 cu mertebesinde qanuni 2 otaqli orta temirli menzil satilir ,Butun senedleri qaydasindadir !,Qaz Su IShiq daimidir,Orta blok orta menzil ( yelcekendir ),Alib kiraye vermek ucun evez olunmaz teklif ( kiraye haqqi 500 550 azn teshkil edir),Azadliq mt/s na yaxinliginda yerleshir(yaxinliginda Mektebler bagcalar iri xirda marketler Ticaret merkezleri butun iashe obyektleri movcud dur.,Real alicilara endirim olunacaq.  ",Köhnə tikili,3 / 5,55 m²,2,var,
