is_near_metro,seller_type_encoded,flat,total_flat,room_count,area_converted,category_encoded,documents_encoded,is_repair_encoded,price
1,0,6,19,2,90.0,0,0,1,207000
1,0,3,9,3,120.0,0,0,1,250000
0,0,11,20,2,55.0,0,0,1,155000
0,0,7,17,3,129.0,0,1,1,235000
0,0,11,20,3,75.0,0,1,1,119000
0,0,13,18,4,155.0,0,0,1,320000
0,0,17,19,3,145.0,0,1,0,245000
0,0,3,17,2,59.0,0,1,1,130000
1,0,6,15,4,160.0,0,1,1,375000
1,0,11,20,3,120.0,0,1,1,195000
1,0,17,19,4,160.0,0,1,1,373000
1,0,16,17,3,140.0,0,1,1,270000
1,0,12,16,3,160.0,0,1,1,235000
1,0,12,13,2,60.0,0,0,1,131500
0,0,4,6,2,53.3,0,1,1,67000
0,0,6,17,2,70.0,0,1,1,162000
1,0,12,15,3,85.0,0,1,1,168000
0,0,11,20,3,177.0,0,0,0,460000
1,0,8,16,1,51.0,0,0,1,110000
0,0,2,16,2,57.0,0,0,1,134000
1,0,8,17,2,102.6,0,0,0,177000
1,0,6,14,2,55.0,0,0,1,153000
0,0,9,21,4,176.0,0,1,1,350000
0,0,5,16,2,57.7,0,0,1,159000
0,0,5,7,7,400.0,0,1,0,230000
0,0,19,19,3,100.0,0,1,1,166000
1,0,4,18,3,128.0,0,1,1,297000
0,0,6,20,3,100.0,0,1,0,205000
1,0,19,19,3,109.0,0,1,1,195000
1,0,7,16,4,135.0,0,0,0,189000
1,0,13,20,2,50.0,0,0,1,119500
1,0,3,16,2,80.0,0,0,1,182000
1,0,6,16,2,75.0,0,0,0,110000
0,0,7,17,4,176.0,0,1,0,290000
0,0,3,19,1,61.0,0,0,0,89000
0,0,4,18,2,65.0,0,0,0,118000
0,0,8,15,3,100.0,0,0,1,266000
0,0,6,18,3,115.0,0,0,1,200000
1,0,8,16,3,102.0,0,0,0,185000
1,0,14,17,3,108.0,0,1,1,335000
0,0,5,17,4,188.0,0,1,1,295000
0,0,7,16,3,95.0,0,1,1,240000
0,0,8,16,2,56.0,0,1,1,151000
1,0,16,20,2,48.0,0,1,1,117000
1,0,13,16,1,44.0,0,1,1,127000
1,0,14,17,2,80.0,0,1,1,155000
1,0,5,17,3,118.0,0,0,1,344000
1,0,8,17,5,240.0,0,1,0,624000
0,0,12,17,3,87.0,0,0,0,145000
1,0,2,17,2,58.0,0,1,1,180000
0,0,6,9,2,35.0,0,1,1,85000
0,0,13,15,3,126.0,0,1,1,295000
0,0,11,19,4,250.0,0,1,1,880000
0,0,5,14,2,96.0,0,1,1,255000
1,0,7,17,3,103.0,0,1,1,216000
0,0,4,4,2,68.0,0,1,1,65000
1,0,15,15,4,180.0,0,1,1,350000
0,0,12,16,4,100.0,0,1,1,250000
0,0,8,9,6,395.0,0,1,1,1400000
0,0,10,17,3,86.0,0,1,1,245000
1,0,15,17,3,90.0,0,0,1,198000
0,0,15,19,2,90.0,0,0,1,140000
1,0,15,17,3,140.0,0,0,1,288000
0,0,7,16,4,125.0,0,1,1,280000
0,0,16,16,4,114.0,0,1,0,93000
0,0,11,14,3,101.0,0,1,1,262000
1,0,10,16,3,126.0,0,1,1,189000
0,0,3,10,3,139.0,0,1,1,275000
1,0,15,15,3,128.0,0,1,0,320000
0,0,6,9,2,70.0,0,0,1,183000
0,0,9,16,3,102.0,0,1,1,270000
1,0,16,18,8,740.0,0,1,0,2200000
0,0,11,17,2,110.0,0,1,1,285000
0,0,12,23,3,100.0,0,1,1,450000
1,1,5,7,3,90.0,0,0,0,76500
0,0,12,16,3,110.0,0,0,0,132000
0,0,5,11,2,80.0,0,1,0,86000
1,0,15,20,1,68.2,0,0,0,135000
0,0,20,21,5,180.0,0,1,1,215000
0,0,12,21,3,134.0,0,1,1,200000
1,0,5,14,2,100.0,0,1,1,255000
0,0,13,19,3,131.5,0,1,1,340000
0,0,15,18,2,65.0,0,1,1,139000
0,0,14,17,2,68.0,0,1,1,179000
0,0,7,7,3,123.0,0,0,0,282200
0,0,5,13,2,80.5,0,0,0,115800
0,0,4,14,3,100.0,0,1,1,230000
0,0,9,16,3,101.0,0,1,1,259000
1,0,12,16,3,116.0,0,1,1,289000
0,0,9,14,3,127.0,0,1,1,325000
1,0,18,20,1,44.0,0,0,0,95000
1,0,14,16,2,55.0,0,0,1,138000
1,0,6,18,2,70.0,0,1,1,161900
1,0,17,22,4,220.0,0,1,1,1000000
1,0,7,16,3,125.0,0,0,1,268000
0,0,3,11,2,50.0,0,1,1,64000
0,0,7,11,3,85.0,0,1,1,85000
1,0,3,22,1,68.7,0,0,1,136000
1,0,4,12,4,224.0,0,1,1,590000
1,0,12,16,3,115.0,0,1,1,278000
1,0,14,20,2,97.0,0,1,1,220000
0,0,10,20,2,65.0,0,0,1,165000
1,0,5,10,4,190.0,0,1,1,540000
1,0,5,19,3,85.0,0,1,1,155000
0,0,15,17,3,88.0,0,1,1,195000
0,0,6,12,2,69.0,0,1,1,165000
0,0,12,18,1,53.0,0,1,1,133000
1,0,17,18,3,129.0,0,1,1,210000
1,1,8,20,3,156.0,0,1,0,265000
0,0,5,17,3,125.0,0,1,1,280000
0,0,14,17,2,80.0,0,1,0,110000
1,0,12,18,4,136.0,0,1,1,714000
1,0,4,16,4,168.0,0,1,1,430000
1,0,8,12,4,140.0,0,1,1,350000
0,1,12,15,5,360.0,0,1,1,585000
0,0,17,18,4,133.0,0,1,0,217000
1,0,8,11,2,60.0,0,0,1,198000
1,0,5,9,2,72.0,0,1,1,73999
1,0,10,16,2,65.0,0,0,1,165000
1,0,10,17,2,67.0,0,0,1,189000
1,0,18,18,3,122.0,0,1,1,155500
0,0,12,17,3,130.0,0,1,1,222000
1,0,2,16,2,58.0,0,0,1,180000
1,0,16,18,4,112.0,0,1,1,280000
1,0,9,12,3,114.0,0,0,0,180000
1,0,10,18,2,110.0,0,1,1,215000
0,0,13,16,1,51.0,0,1,1,150000
0,0,17,18,2,120.0,0,1,1,460000
0,0,11,16,2,60.0,0,0,1,140000
0,0,17,19,3,115.0,0,0,1,178800
1,0,10,19,3,155.0,0,0,0,269000
0,0,9,17,3,103.0,0,0,1,262000
0,0,11,17,2,60.0,0,1,1,169000
1,0,4,6,4,150.0,0,1,0,295000
1,0,6,17,2,98.0,0,1,1,185000
0,0,6,17,2,51.0,0,1,1,158000
0,0,14,14,2,60.0,0,1,1,89999
1,0,11,16,2,65.0,0,0,0,89600
1,0,16,18,2,94.0,0,1,1,193000
1,0,17,17,5,350.0,0,1,0,580000
0,0,10,14,2,54.3,0,0,1,219000
1,0,4,17,3,95.0,0,1,1,170000
1,0,11,16,3,97.0,0,1,1,239000
1,0,2,14,3,85.0,0,1,1,160000
1,0,3,16,2,89.0,0,1,0,165000
1,0,5,10,3,65.0,0,0,1,129000
0,0,7,17,4,150.5,0,1,1,270000
1,0,7,16,3,145.0,0,1,1,360000
1,0,14,17,2,53.0,0,1,1,105000
0,0,17,18,4,162.0,0,1,1,363000
0,0,11,16,3,106.0,0,0,1,279000
1,0,10,18,3,90.0,0,1,1,195000
0,1,19,22,4,177.0,0,1,0,435000
0,0,4,6,2,62.0,0,0,0,210000
0,0,6,14,3,125.0,0,0,1,365000
0,0,3,7,5,211.0,0,0,0,549000
0,0,5,17,2,93.0,0,0,0,217000
0,0,9,16,3,122.0,0,0,1,199000
1,0,14,17,3,118.0,0,1,1,250000
0,0,15,18,4,181.0,0,1,1,650000
0,0,15,21,3,109.0,0,1,1,178000
0,0,16,16,3,140.0,0,1,1,250000
1,0,4,17,2,95.0,0,1,1,150000
0,0,8,19,3,120.0,0,1,1,265000
0,0,3,16,2,85.0,0,1,1,143000
1,0,12,12,3,120.0,0,1,0,204000
0,0,1,7,2,93.0,0,1,0,207000
0,0,4,12,2,68.0,0,0,0,140000
1,0,16,17,3,117.0,0,1,1,250000
1,0,1,12,4,115.0,0,1,1,180000
0,0,18,18,2,68.0,0,1,1,135000
1,0,8,17,2,70.0,0,1,1,158000
1,0,7,16,3,125.0,0,1,1,269000
0,0,14,18,3,152.0,0,1,1,300000
1,0,12,17,3,88.0,0,1,1,214000
1,0,15,16,4,178.0,0,0,1,550000
0,0,3,4,3,87.0,0,1,1,95001
0,0,5,21,4,200.0,0,1,1,720000
0,0,6,16,2,95.0,0,0,1,225000
0,0,4,4,5,200.0,0,0,0,220000
0,0,2,20,2,68.2,0,1,1,175000
1,0,6,18,4,156.0,0,1,0,264000
1,0,15,16,6,500.0,0,1,1,1000000
1,0,5,14,4,225.0,0,1,1,550000
1,0,7,18,3,185.0,0,1,1,490000
0,0,3,16,3,103.0,0,1,0,275000
0,0,19,21,2,49.1,0,1,1,116000
0,0,10,11,3,130.0,0,1,1,155000
0,0,17,17,2,43.0,0,1,1,87000
1,0,5,17,2,79.0,0,0,1,212000
0,0,16,27,3,145.0,0,1,1,407000
0,0,7,16,3,138.0,0,0,1,319000
1,0,8,18,3,135.0,0,1,1,365000
1,0,7,16,3,60.0,0,1,1,120000
1,0,13,17,2,63.0,0,1,1,175000
1,0,9,14,2,82.5,0,0,1,230000
0,0,7,16,2,104.0,0,1,1,270000
1,0,7,17,4,225.0,0,1,1,419000
1,0,14,22,2,75.0,0,0,1,250000
1,0,19,19,4,138.0,0,0,1,220000
0,1,12,16,1,54.0,0,0,0,92000
0,0,13,17,3,154.0,0,1,1,195000
1,0,11,20,4,176.0,0,0,1,390000
0,0,2,18,3,147.0,0,1,0,360000
1,0,7,18,4,190.0,0,1,1,380000
0,0,4,16,4,130.0,0,0,1,220000
1,0,5,16,3,160.0,0,1,0,285000
1,0,3,18,2,65.0,0,1,1,134000
0,0,9,21,4,220.0,0,1,1,476000
1,0,12,16,3,145.0,0,1,1,360000
0,0,9,16,11,585.0,0,0,0,1720000
1,0,10,15,2,110.0,0,1,0,170000
0,0,11,18,3,146.7,0,0,0,229000
0,0,15,18,2,105.0,0,1,0,164000
1,0,3,17,4,167.0,0,1,1,320000
0,0,14,14,2,65.0,0,1,1,168000
0,0,9,15,3,155.0,0,0,0,350000
0,0,18,18,2,112.0,0,1,1,235000
0,0,14,17,2,67.0,0,1,1,179000
0,0,3,7,4,195.0,0,0,0,460000
0,0,7,7,3,128.0,0,0,0,310000
0,0,3,8,5,211.0,0,0,0,548000
0,0,1,5,2,54.0,0,1,1,66000
0,0,8,9,3,126.0,0,1,1,330000
0,0,3,16,3,131.5,0,0,0,177500
0,0,10,21,4,195.5,0,1,1,870000
0,0,5,14,3,145.0,0,1,1,300000
0,0,7,18,3,80.0,0,1,1,250000
0,0,5,20,3,90.0,0,1,1,153000
1,0,16,19,3,95.0,0,1,1,130000
1,0,12,17,3,123.0,0,1,1,285000
0,0,7,12,3,63.0,0,1,1,128000
0,0,9,22,2,55.0,0,1,1,110000
1,1,4,22,3,66.0,0,0,0,118000
0,0,4,15,4,165.0,0,1,1,420000
0,0,4,17,3,93.0,0,0,1,202000
1,1,4,16,4,186.0,0,1,1,450000
0,0,15,19,2,52.0,0,1,1,121000
0,0,12,17,3,108.0,0,1,1,205000
0,0,8,16,3,147.0,0,0,1,345000
1,0,14,19,3,140.0,0,1,1,260000
1,0,11,19,1,43.0,0,0,1,120000
1,0,6,14,2,71.0,0,0,0,106000
0,0,12,14,4,153.0,0,1,1,335000
0,0,3,18,2,100.0,0,0,0,155000
1,0,14,19,2,65.0,0,0,1,188000
0,0,19,19,2,73.0,0,0,1,116000
1,0,2,16,2,67.0,0,1,1,120000
1,0,3,14,4,186.0,0,1,1,450000
0,0,18,18,3,115.0,0,0,1,210000
1,0,4,17,3,147.0,0,1,1,345000
0,0,10,15,2,68.0,0,0,0,114000
1,0,6,16,2,51.0,0,0,1,139000
0,0,3,17,3,117.0,0,1,0,227000
0,0,5,5,4,105.0,0,1,1,178000
1,0,7,17,4,147.0,0,1,1,269800
1,0,13,18,3,138.0,0,1,1,310000
0,0,9,13,2,68.0,0,1,1,150000
1,0,15,18,3,126.0,0,1,1,235000
1,0,8,20,3,100.0,0,1,1,172000
0,0,16,20,1,68.0,0,0,0,182000
1,0,14,16,2,88.0,0,0,1,205000
0,0,11,17,3,143.0,0,1,1,285000
1,0,10,18,3,106.8,0,0,1,264000
0,0,4,20,3,130.0,0,1,1,228000
0,0,13,19,4,141.0,0,1,1,360000
0,0,5,6,2,42.0,0,0,1,56000
1,0,5,11,2,85.0,0,0,1,220000
1,0,11,20,2,63.0,0,0,1,163000
0,0,24,27,4,178.0,0,1,0,359000
0,0,3,20,3,126.0,0,1,1,226800
0,0,3,17,1,54.0,0,0,1,159000
1,0,5,5,3,57.0,0,1,1,112000
1,0,15,15,3,105.0,0,1,1,156000
1,0,8,15,3,108.0,0,1,1,204900
0,0,14,19,3,70.0,0,1,1,167000
0,0,5,10,3,132.0,0,0,0,481800
0,0,6,11,3,107.0,0,1,1,255000
0,0,2,18,2,55.0,0,1,1,106000
0,0,4,6,2,44.0,0,1,1,54000
1,0,14,17,2,70.0,0,1,1,158000
1,0,15,16,3,82.0,0,1,1,185000
1,0,12,18,4,127.0,0,1,1,185000
0,1,13,22,4,220.3,0,1,1,620000
0,0,2,12,4,156.0,0,1,1,350000
1,1,17,18,3,95.0,0,1,0,159000
1,1,7,14,2,105.0,0,1,1,175000
1,0,11,12,3,100.0,0,1,1,154499
1,0,10,17,3,148.0,0,1,1,280000
1,1,2,18,1,70.0,0,1,1,145000
1,0,16,18,2,78.0,0,1,1,185000
1,0,12,14,2,70.0,0,0,1,150000
0,0,7,16,3,138.0,0,0,0,330000
0,0,10,20,2,87.0,0,1,1,195000
1,1,12,19,3,120.0,0,0,1,275000
0,0,14,17,2,96.0,0,0,0,190000
1,0,10,14,2,67.0,0,0,0,92000
1,0,12,16,3,150.0,0,1,1,355000
1,0,21,24,5,230.0,0,1,1,379000
1,1,4,16,4,130.0,0,1,0,220000
0,0,2,4,2,52.0,0,1,1,125000
1,1,3,17,2,120.5,0,0,0,130000
0,0,12,17,3,80.0,0,1,1,178000
1,0,4,16,4,184.0,0,1,1,380000
0,0,2,6,2,51.0,0,0,1,60000
0,0,9,17,2,65.0,0,1,1,160000
0,0,15,17,3,53.1,0,1,1,125000
1,0,2,8,2,80.0,0,1,1,195000
0,0,12,17,2,66.0,0,0,1,185000
0,0,12,20,3,123.0,0,0,1,308000
0,0,16,17,3,91.5,0,1,1,249000
1,0,9,15,2,55.0,0,0,1,186000
0,0,8,18,3,150.0,0,1,1,240000
0,0,5,18,2,85.0,0,0,1,145000
0,0,10,18,2,95.0,0,1,1,185000
0,0,11,17,1,40.0,0,1,1,93000
0,0,12,17,3,100.0,0,1,1,280000
0,0,5,17,3,115.0,0,1,1,333000
0,0,2,10,3,130.0,0,1,1,244800
1,1,6,14,2,70.2,0,0,0,105000
1,0,5,14,3,102.0,0,1,1,215000
0,0,7,20,4,155.0,0,1,1,295000
0,0,7,15,2,78.0,0,0,0,66000
1,0,17,20,3,156.0,0,1,1,475000
0,0,7,7,2,100.0,0,1,1,156000
1,0,11,16,3,160.0,0,1,0,400000
0,0,11,16,3,125.0,0,0,1,190000
0,0,14,19,4,215.0,0,0,0,310000
0,0,8,27,4,224.0,0,1,0,480000
0,0,15,19,2,117.0,0,0,0,164000
0,0,8,17,3,113.0,0,0,0,226000
1,0,10,19,4,137.0,0,1,1,249000
0,0,19,20,4,141.0,0,1,1,269000
1,0,11,16,2,55.0,0,1,1,132000
0,0,13,17,3,110.0,0,1,1,254000
0,0,4,18,2,75.0,0,1,1,182000
0,0,2,16,2,65.0,0,0,1,175000
0,0,6,17,3,95.0,0,0,1,239000
0,0,16,17,2,75.0,0,1,1,175000
1,0,2,16,2,83.0,0,1,1,145000
0,0,7,17,4,124.5,0,1,1,280000
0,0,10,18,4,195.0,0,1,1,555000
1,0,12,16,4,172.0,0,1,1,403000
0,1,14,14,2,78.0,0,0,0,40000
1,0,12,19,3,141.0,0,1,1,296000
0,0,15,19,2,66.0,0,1,1,135000
1,0,17,19,3,83.0,0,1,1,139900
1,0,2,18,2,70.0,0,1,1,144000
1,0,5,16,2,76.0,0,1,1,189000
1,0,3,17,3,125.5,0,1,0,218000
1,0,17,18,3,130.0,0,1,1,249900
1,0,16,18,3,160.0,0,1,1,470000
0,0,14,18,2,55.0,0,1,1,118000
0,1,9,18,3,146.0,0,1,1,350000
1,0,11,14,3,100.0,0,1,1,250000
0,0,10,18,3,130.0,0,1,1,299000
1,0,10,17,2,110.0,0,1,1,170000
1,0,5,13,2,98.0,0,0,0,222500
0,0,5,18,3,85.0,0,1,1,145000
1,0,13,18,2,93.0,0,1,1,209000
0,0,10,16,2,60.0,0,0,1,146000
1,0,12,19,2,110.5,0,1,1,200000
1,0,17,21,3,200.0,0,1,1,620000
0,0,10,19,3,107.0,0,1,1,260000
0,0,5,16,2,78.0,0,1,1,188000
1,0,2,18,1,70.0,0,1,1,147000
0,0,16,19,3,135.0,0,1,1,250000
0,0,6,7,2,54.0,0,1,1,212000
1,0,6,15,3,73.0,0,0,1,170000
1,0,4,17,2,88.0,0,1,1,162000
0,0,19,19,3,71.0,0,1,1,115500
0,0,16,19,3,170.0,0,1,0,290000
0,0,8,18,3,129.0,0,1,1,375000
1,0,16,18,2,91.0,0,1,1,142900
1,0,8,15,4,181.0,0,1,1,620000
1,0,3,7,7,330.0,0,1,1,599900
0,0,5,8,2,61.0,0,0,1,168000
1,0,3,16,4,250.0,0,1,1,600000
1,0,15,16,5,212.0,0,1,1,455000
1,0,4,20,3,72.0,0,0,1,180000
1,0,10,17,3,95.0,0,1,1,135000
1,0,8,12,3,135.0,0,1,1,278000
1,0,7,17,4,147.0,0,1,1,270000
1,0,7,20,3,100.0,0,1,1,230000
1,0,16,17,3,114.0,0,1,1,250000
1,0,12,17,3,117.0,0,1,1,278000
1,0,5,10,2,54.0,0,0,1,130000
0,0,8,19,3,134.0,0,1,1,300000
1,0,7,14,3,86.0,0,1,1,229000
1,0,9,16,2,50.0,0,1,1,185000
0,1,12,17,3,87.0,0,0,1,145000
1,0,8,17,2,35.0,0,1,1,110000
1,0,8,20,2,93.0,0,0,0,186000
1,0,9,16,2,65.0,0,0,1,215000
1,0,14,20,3,131.0,0,1,1,380000
0,0,2,13,4,156.0,0,1,1,350000
0,0,2,21,3,111.0,0,1,1,234000
0,0,11,17,2,63.0,0,0,1,179000
0,0,8,18,2,100.5,0,1,1,220000
0,0,2,5,1,45.0,0,0,1,39000
0,0,16,16,3,161.0,0,1,1,296000
1,0,14,17,3,96.0,0,1,1,285000
0,0,13,17,2,80.3,0,1,1,170000
0,0,3,12,3,118.0,0,1,1,118000
0,0,12,21,4,155.5,0,1,1,295000
1,0,11,18,3,100.0,0,1,1,178000
1,0,10,17,3,96.0,0,0,0,210000
0,0,8,12,2,81.0,0,1,1,150000
0,0,12,18,3,90.0,0,0,1,225000
1,0,7,16,2,93.0,0,0,1,245000
0,0,9,18,3,120.0,0,1,1,222000
1,0,10,10,4,215.0,0,0,1,380000
0,0,5,8,2,62.0,0,0,0,122000
1,0,3,18,2,70.0,0,0,1,137000
0,0,6,7,2,105.0,0,0,1,199500
1,0,15,18,3,115.0,0,1,1,259000
0,0,16,18,1,67.0,0,0,1,145000
1,0,3,17,3,120.0,0,1,1,398000
0,0,7,20,3,157.0,0,0,0,350000
0,0,2,16,2,57.0,0,1,1,137500
1,0,3,17,3,100.0,0,1,1,255000
1,0,2,13,4,132.0,0,1,1,240000
1,0,13,17,3,128.0,0,1,1,250000
0,0,6,12,3,130.0,0,1,1,280000
1,0,14,18,3,125.0,0,1,1,230000
0,0,18,19,3,95.0,0,0,1,225000
1,0,7,13,2,63.0,0,1,1,148000
1,0,14,18,2,61.0,0,1,1,125000
1,1,16,18,3,98.0,0,1,1,249000
0,0,8,8,3,70.0,0,0,1,52000
0,0,10,16,4,200.0,0,1,1,480000
0,0,6,19,3,160.0,0,1,1,360000
0,0,3,8,4,200.0,0,1,0,639900
0,0,17,17,4,187.4,0,1,0,325000
1,0,7,22,3,100.0,0,1,1,230000
0,0,12,12,2,74.0,0,0,0,68000
0,0,8,18,4,201.0,0,1,0,503000
1,0,17,19,3,82.0,0,0,1,165000
0,0,18,19,3,70.0,0,1,1,126000
0,0,11,17,2,60.0,0,0,1,169900
1,0,7,17,3,124.0,0,0,0,299000
1,0,20,20,4,153.0,0,1,1,347000
0,0,3,6,3,68.0,0,1,1,127000
0,0,15,18,2,60.0,0,1,1,119000
1,1,6,17,3,62.0,0,1,1,160000
1,0,4,17,3,123.0,0,1,1,197000
1,0,7,16,2,80.0,0,1,1,164500
1,0,8,16,3,130.0,0,1,1,250000
0,0,13,19,2,82.0,0,1,1,119800
0,0,12,17,3,150.0,0,1,1,319000
1,1,3,17,3,100.0,0,1,1,255000
0,0,10,16,3,125.2,0,0,1,295000
0,0,11,19,3,175.0,0,1,1,550000
1,0,16,18,2,80.0,0,1,1,210000
0,0,6,18,3,154.0,0,1,1,338000
0,0,14,21,4,232.0,0,1,0,580000
0,0,4,16,2,107.0,0,0,0,278000
0,0,25,27,3,131.0,0,1,1,245000
1,0,8,16,2,68.0,0,0,1,165000
1,0,15,16,3,130.0,0,1,1,340000
0,0,13,18,2,64.0,0,0,1,172000
0,0,12,17,2,62.0,0,0,1,165000
1,0,16,19,3,120.0,0,1,1,260000
1,0,16,17,4,122.0,0,1,1,235000
1,0,6,18,3,160.0,0,1,0,264000
1,0,3,17,2,55.0,0,0,1,148000
0,0,14,17,3,165.0,0,0,0,275000
0,0,2,17,4,91.0,0,0,1,189000
0,0,9,19,3,105.0,0,1,1,245000
1,0,18,20,5,250.0,0,1,1,659000
1,0,16,17,3,110.0,0,1,1,175000
0,0,11,17,1,58.0,0,1,1,170000
0,0,8,17,2,80.0,0,1,1,173000
1,0,2,18,3,90.0,0,1,1,138000
0,0,6,13,3,56.0,0,1,1,93000
0,0,9,12,2,74.0,0,0,0,120000
1,0,5,16,2,53.0,0,0,1,140000
1,0,7,13,3,123.0,0,1,1,195000
0,0,10,16,3,127.0,0,1,1,285000
1,0,9,20,3,110.0,0,0,1,265000
1,0,7,17,2,83.4,0,1,1,214000
0,0,14,18,3,100.0,0,1,1,220000
1,0,13,17,4,181.0,0,0,0,298000
1,0,7,17,3,165.0,0,1,0,330000
1,1,7,12,3,122.0,0,0,1,212000
0,1,7,12,4,206.0,0,1,1,420000
0,0,17,19,3,200.0,0,1,1,985000
1,0,3,16,3,143.0,0,1,0,243000
1,0,2,16,3,117.0,0,0,1,205000
1,0,9,19,2,90.2,0,1,1,220000
1,0,7,16,1,58.1,0,0,1,167000
1,0,2,12,3,109.0,0,1,1,181000
1,0,3,18,2,65.0,0,1,1,210000
1,0,15,17,2,78.0,0,1,1,175000
0,0,10,12,2,63.0,0,1,1,119000
1,0,8,18,4,156.0,0,0,0,279000
1,0,10,19,1,44.0,0,1,1,130000
0,0,5,19,2,110.0,0,0,1,260000
0,0,6,9,1,45.0,0,1,1,88000
0,1,18,18,3,165.0,0,1,0,165000
1,0,3,4,3,110.0,0,1,1,230000
0,0,6,17,2,60.0,0,1,1,189000
0,0,3,14,4,200.0,0,1,1,410000
0,0,3,17,4,156.0,0,1,1,398000
1,0,5,17,2,55.0,0,1,1,185000
0,0,14,17,3,82.0,0,1,1,150000
1,0,11,14,3,120.0,0,1,1,250000
1,0,11,16,3,95.0,0,1,1,208000
0,0,8,17,3,122.0,0,1,0,260000
0,1,16,16,3,86.3,0,0,1,149000
1,0,22,23,3,90.0,0,1,1,165000
1,0,13,17,1,45.0,0,1,1,120000
0,0,9,19,3,87.0,0,1,1,172000
1,0,2,11,3,114.0,0,1,1,198500
0,0,4,10,2,82.0,0,1,1,135000
0,0,5,16,3,106.0,0,0,0,215000
1,0,13,15,2,70.0,0,1,1,148000
1,0,10,11,2,55.0,0,1,1,150000
0,0,12,13,3,110.0,0,1,1,180000
0,0,12,17,3,150.0,0,1,1,380000
0,1,14,17,3,123.0,0,1,1,340000
1,0,11,17,2,86.0,0,0,1,310000
0,1,3,17,3,120.0,0,1,1,398000
0,0,3,10,4,220.0,0,1,1,420000
0,0,11,11,2,49.0,0,1,1,87000
0,1,9,20,3,85.0,0,1,1,172000
1,0,10,13,3,100.0,0,1,1,258000
1,0,4,17,3,160.0,0,1,1,280000
0,1,15,19,2,55.0,0,1,1,138000
0,0,13,14,3,127.0,0,1,1,295000
0,0,16,20,2,44.0,0,1,1,115000
0,0,6,9,3,128.0,0,1,1,365000
0,0,5,16,1,40.0,0,0,1,115000
0,0,15,18,4,194.0,0,1,0,387000
0,0,2,12,2,92.0,0,1,1,167000
1,0,8,17,3,108.0,0,1,1,200000
0,0,10,15,4,285.0,0,1,0,3555000
0,0,5,15,2,73.0,0,1,0,188000
0,0,8,15,6,450.0,0,1,0,2200000
0,0,12,27,4,267.0,0,1,1,1444000
1,0,15,18,4,145.0,0,1,1,333000
0,0,17,18,7,464.0,0,1,0,1500000
1,0,6,12,2,65.2,0,0,1,129000
1,0,9,16,3,125.0,0,0,1,300000
1,0,7,16,4,225.5,0,1,1,1150000
1,0,12,16,2,36.0,0,1,1,125000
0,0,6,20,2,76.0,0,1,1,155000
1,0,4,16,4,177.0,0,1,1,470000
0,0,3,17,4,152.0,0,1,0,309000
1,0,7,11,3,100.0,0,0,1,220000
0,0,15,19,2,62.0,0,1,1,153000
1,0,12,17,4,130.0,0,1,1,220000
0,0,16,22,2,56.0,0,1,1,115000
1,0,8,14,3,72.0,0,0,1,125000
1,0,6,16,3,85.0,0,1,1,260000
0,0,14,19,3,123.4,0,0,1,250000
1,0,7,17,2,61.0,0,1,1,120000
0,0,4,12,2,90.0,0,1,1,165000
0,0,11,16,1,77.0,0,0,1,195000
1,0,8,16,4,162.0,0,1,1,385000
0,0,10,17,2,65.0,0,0,1,168000
1,0,7,15,2,86.0,0,1,1,164000
0,0,8,19,3,140.0,0,1,1,330000
0,0,7,11,3,116.0,0,1,1,224000
0,0,16,20,4,200.0,0,1,1,490000
0,0,7,21,4,220.0,0,1,1,370000
0,0,17,20,3,144.0,0,0,0,259000
1,0,14,17,3,125.0,0,1,1,205000
1,0,11,19,3,137.0,0,1,1,195000
0,0,7,17,4,136.0,0,0,1,245000
1,0,7,15,4,206.0,0,1,1,530000
0,0,13,17,3,118.0,0,1,1,449000
1,0,12,18,2,122.0,0,0,0,128000
1,0,7,15,3,200.0,0,1,1,335000
1,0,3,18,3,110.0,0,0,1,320000
0,0,9,15,3,125.0,0,1,1,265000
1,0,10,18,2,85.0,0,1,1,130000
0,0,15,17,2,112.0,0,0,0,195000
0,0,5,18,4,220.0,0,1,0,704000
0,0,2,17,3,110.0,0,1,1,220000
1,0,16,18,3,128.0,0,1,1,255000
1,0,16,18,3,163.0,0,1,1,470000
1,0,15,16,2,140.0,0,1,1,260000
0,0,16,16,5,200.0,0,1,1,360000
0,0,5,18,4,200.0,0,1,1,616000
0,0,10,16,2,64.0,0,1,1,148000
0,0,6,16,3,133.7,0,0,0,181000
0,0,15,16,2,50.0,0,0,1,120000
0,0,5,16,3,75.0,0,0,1,179500
1,0,7,17,2,64.0,0,1,1,135000
0,1,5,16,4,213.0,0,0,0,635000
0,0,5,6,3,96.0,0,1,1,105000
1,1,4,18,3,128.7,0,0,0,247000
1,0,15,17,1,62.0,0,0,1,127000
0,0,12,27,3,148.0,0,0,1,400000
0,0,10,16,3,128.0,0,1,1,270000
0,0,15,20,5,400.0,0,1,1,900000
0,0,5,18,2,56.0,0,1,1,141000
0,0,9,10,2,70.0,0,0,1,177000
0,1,4,18,2,95.0,0,1,1,150000
1,0,10,18,2,70.0,0,0,1,163000
1,1,11,11,3,112.0,0,1,1,199000
1,0,6,16,3,130.0,0,1,1,380000
0,0,15,17,3,95.0,0,0,1,290000
0,0,7,17,1,35.0,0,1,1,122000
